CustomerId,SubscriptionStatus,CallsPerMonth
2320-TZRRH,Active,44
0231-LXVAP,Cancelled,47
9444-JTXHZ,Cancelled,49
4942-VZZOM,Active,9
5510-BOIUJ,Cancelled,45
7502-BNYGS,Active,18
4291-HYEBC,Active,43
6147-CBCRA,Active,11
6047-SUHPR,Active,17
4471-KXAUH,Cancelled,54
9752-ZNQUT,Active,51
7638-QVMVY,Cancelled,19
1576-PFZIW,Active,32
5666-MBJPT,Active,8
7312-XSBAT,Active,6
3096-GKWEB,Active,45
2371-JQHZZ,Active,51
0674-GCDXG,Active,7
1121-QSIVB,Active,55
4396-KLSEH,Active,44
3244-DCJWY,Cancelled,10
2824-MYYBN,Active,39
0875-CABNR,Cancelled,54
6345-HOVES,Active,40
8318-LCNBW,Active,45
6469-QJKZW,Active,46
0147-ESWWR,Active,22
1217-VASWC,Active,13
7812-FZHPE,Cancelled,16
6370-ZVHDV,Active,5
5915-DGNVC,Active,14
6260-XLACS,Active,44
3566-CAAYU,Active,53
4983-CCWMC,Active,45
9103-CXVOK,Active,51
2896-TBNBE,Active,15
4797-AXPXK,Cancelled,39
5229-PRWKT,Cancelled,17
6982-UQZLY,Cancelled,35
2522-WLNSF,Active,49
3841-CONLJ,Active,24
5057-LCOUI,Cancelled,22
0193-ESZXP,Cancelled,42
4475-NVTLU,Active,51
4369-HTUIF,Cancelled,32
9386-LDCZR,Active,53
9585-KKMFD,Active,20
5399-ZIMKF,Active,10
0336-KXKFK,Active,7
5619-XZZKR,Active,19
3948-FVVRP,Active,15
5327-XOKKY,Active,15
0983-TATYJ,Active,25
1813-JYWTO,Active,53
0156-FVPTA,Cancelled,12
1984-FCOWB,Cancelled,53
0654-HMSHN,Cancelled,8
6719-OXYBR,Active,27
3312-ZWLGF,Active,41
6476-YHMGA,Active,17
5287-QWLKY,Cancelled,25
0795-XCCTE,Active,25
0168-XZKBB,Active,40
3785-NRHYR,Active,33
5196-SGOAK,Cancelled,17
4537-DKTAL,Active,47
7072-MBHEV,Active,5
5602-BVFMK,Active,42
6297-NOOPG,Active,13
1891-UAWWU,Cancelled,24
8204-TIFGJ,Active,20
8050-DVOJX,Active,41
6108-OQZDQ,Cancelled,13
0363-QJVFX,Cancelled,55
8903-XEBGX,Active,27
8169-SAEJD,Active,25
9840-DVNDC,Cancelled,53
1089-XZWHH,Active,9
2325-WINES,Active,39
6064-ZATLR,Active,28
3096-JRDSO,Cancelled,15
7824-PANSQ,Active,36
8042-JVNFH,Cancelled,13
9648-BCHKM,Active,20
2888-ADFAO,Active,53
8707-HOEDG,Active,28
3374-LXDEV,Cancelled,16
4072-IPYLT,Active,39
7167-PCEYD,Active,43
4936-YPJNK,Active,6
1580-BMCMR,Active,28
4817-KEQSP,Active,6
6408-WHTEF,Active,39
9251-AWQGT,Active,27
8749-CLJXC,Active,50
7989-VCQOH,Active,53
5049-GLYVG,Cancelled,13
4199-QHJNM,Active,29
8882-TLVRW,Active,38
5883-GTGVD,Cancelled,14
5135-GRQJV,Active,52
2384-OVPSA,Active,18
1371-WEPDS,Active,38
3580-GICBM,Active,20
4817-QRJSX,Cancelled,16
9730-DRTMJ,Active,6
4686-UXDML,Active,23
3349-ANQNH,Active,6
2398-YPMUR,Cancelled,47
0932-YIXYU,Active,37
7480-SPLEF,Active,16
7636-XUHWW,Active,29
1431-CYWMH,Active,32
5937-EORGB,Active,51
6349-JDHQP,Active,24
5539-HIVAK,Active,36
5847-MXBEO,Active,14
9985-MWVIX,Cancelled,15
4583-PARNH,Active,11
1116-FRYVH,Active,13
1421-HCERK,Active,43
9633-XQABV,Active,39
0716-BQNDX,Active,24
1265-XTECC,Cancelled,27
1183-CANVH,Active,54
1972-XMUWV,Active,16
8679-LZBMD,Active,9
3407-JMJQQ,Active,16
6252-DFGTK,Active,50
1539-LNKHM,Active,20
8645-KOMJQ,Active,12
0289-IVARM,Active,29
9761-XUJWD,Active,42
4057-FKCZK,Active,28
4291-TPNFG,Active,45
6087-YPWHO,Active,13
3090-QFUVD,Active,14
2237-ZFSMY,Cancelled,14
1722-LDZJS,Active,42
1818-ESQMW,Active,19
4871-JTKJF,Cancelled,24
1415-YFWLT,Cancelled,35
7401-RUBNK,Active,48
0506-YLVKJ,Active,32
8661-BOYNW,Active,48
6711-VTNRE,Cancelled,13
4815-GBTCD,Active,23
2805-AUFQN,Active,16
0980-PVMRC,Active,25
7233-DRTRF,Active,40
3500-RMZLT,Cancelled,38
3873-NFTGI,Active,8
1162-ECVII,Active,54
7048-GXDAY,Active,32
8571-ZCMCX,Active,52
1169-WCVAK,Active,43
4548-SDBKE,Cancelled,9
8066-POXGX,Cancelled,23
7129-CAKJW,Active,28
8695-ARGXZ,Active,32
3570-YUEKJ,Active,33
4143-OOBWZ,Cancelled,36
1555-HAPSU,Active,32
1697-NVVGY,Active,41
7854-EKTJL,Cancelled,55
8464-EETCQ,Active,53
2419-FSORS,Active,17
8132-YPVBX,Active,9
9102-IAYHT,Cancelled,30
6754-LZUKA,Active,27
3422-LYEPQ,Cancelled,16
8099-MZPUJ,Active,52
0787-LHDYT,Active,52
2642-DTVCO,Cancelled,20
0374-IOEGQ,Active,20
4361-JEIVL,Cancelled,17
3197-NNYNB,Active,53
3396-DKDEL,Active,52
1752-OZXFY,Active,46
9066-QRSDU,Active,22
9112-WSNPU,Active,10
9867-NNXLC,Active,31
5321-NTRKC,Active,39
1363-TXLSL,Cancelled,49
9507-EXLTT,Cancelled,51
3161-GETRM,Active,47
0402-OAMEN,Active,43
6933-VLYFX,Active,49
6754-WKSHP,Active,9
9846-GKXAS,Cancelled,43
6017-PPLPX,Cancelled,9
4976-LNFVV,Active,23
5055-MGMGF,Active,39
4641-FROLU,Active,21
2862-JVEOY,Active,41
2969-QWUBZ,Active,8
9822-BIIGN,Active,28
2077-MPJQO,Active,17
1534-OULXE,Active,41
7136-RVDTZ,Cancelled,22
2971-SGAFL,Active,46
1480-IVEVR,Active,19
2905-KFQUV,Active,30
4581-SSPWD,Cancelled,16
3370-HXOPH,Active,54
9391-YZEJW,Active,20
9958-MEKUC,Active,21
0281-CNTZX,Active,5
6927-WTFIV,Cancelled,51
4118-CEVPF,Active,10
3398-ZOUAA,Cancelled,28
9114-VEPUF,Active,37
7876-BEUTG,Active,49
2338-BQEZT,Active,27
9873-MNDKV,Active,11
0378-NHQXU,Cancelled,37
8241-JUIQO,Active,6
2194-IIQOF,Active,29
4512-ZUIYL,Cancelled,7
9631-RXVJM,Active,9
9584-EXCDZ,Active,16
7969-AULMZ,Cancelled,49
5093-FEGLU,Active,24
2621-UDNLU,Active,10
7526-IVLYU,Active,23
2428-HYUNX,Active,22
9214-EKVXR,Active,30
3410-MHHUM,Active,10
0568-ONFPC,Cancelled,53
0733-VUNUW,Cancelled,43
4550-EVXNY,Cancelled,5
2122-YWVYA,Active,33
2968-SSGAA,Cancelled,31
2296-DKZFP,Active,8
4844-JJWUY,Cancelled,22
6777-TGHTM,Cancelled,16
8909-BOLNL,Active,33
6603-YRDCJ,Active,39
3538-WZPHD,Cancelled,25
3229-USWAR,Active,15
2138-VFAPZ,Active,28
6131-JLWZM,Active,35
4785-QRJHC,Cancelled,52
0269-XFESX,Active,50
1709-EJDOX,Active,22
4316-XCSLJ,Active,29
8610-WFCJF,Cancelled,47
9693-XMUOB,Active,44
0383-CLDDA,Active,41
4905-JEFDW,Cancelled,40
2709-UQGNP,Active,22
3549-ZTMNH,Active,27
7881-INRLC,Cancelled,40
8033-ATFAS,Active,50
1635-NZATJ,Active,49
0562-HKHML,Active,48
8277-RVRSV,Active,39
9943-VSZUV,Active,35
0117-LFRMW,Cancelled,17
6172-FECYY,Cancelled,24
7054-ENNGU,Active,43
1455-HFBXA,Active,52
9402-CXWPL,Active,7
1628-BIZYP,Active,12
1965-AKTSX,Cancelled,51
0082-LDZUE,Active,42
4786-UKSNZ,Cancelled,22
5343-SGUBI,Active,32
0856-NAOES,Active,8
1976-AZZPJ,Active,50
7248-VZQLC,Cancelled,10
6156-UZDLF,Active,44
3099-OONVS,Active,12
9500-WBGRP,Active,12
5183-KLYEM,Active,55
5144-PQCDZ,Active,8
8514-VZHEB,Active,10
6625-IUTTT,Active,32
9355-NPPFS,Active,34
0068-FIGTF,Active,31
5965-GGPRW,Active,54
8035-PWSEV,Active,34
2236-HILPA,Active,44
1840-BIUOG,Active,39
1356-MKYSK,Active,31
6080-LNESI,Active,50
1830-IPXVJ,Active,9
5828-DWPIL,Active,18
8398-TBIYD,Active,47
0011-IGKFF,Cancelled,54
4192-GORJT,Cancelled,26
6496-SLWHQ,Cancelled,35
9912-GVSEQ,Cancelled,55
2931-FSOHN,Active,5
9418-RUKPH,Active,53
5383-MMTWC,Cancelled,24
9971-ZWPBF,Active,41
4712-AUQZO,Active,27
9711-FJTBX,Active,8
2908-ZTPNF,Active,6
7240-ETPTR,Cancelled,35
2202-CUYXZ,Cancelled,20
5995-OIGLP,Cancelled,39
8421-WZOOW,Active,5
6261-RCVNS,Cancelled,26
7951-QKZPL,Cancelled,38
1414-YADCW,Active,47
8756-RDDLT,Active,22
2862-PFNIK,Active,14
5816-QVHRX,Active,15
4430-YHXGG,Active,40
6888-SBYAI,Active,41
7395-XWZOY,Active,35
7169-YWAMK,Active,13
3640-PHQXK,Cancelled,51
6877-LGWXO,Cancelled,28
6859-RKMZJ,Active,55
2729-VNVAP,Active,34
2957-JIRMN,Active,16
2049-BAFNW,Active,37
3842-QTGDL,Active,52
7163-OCEQI,Active,39
9782-LGXMC,Active,9
5975-BAICR,Active,52
8019-ENHXU,Cancelled,11
5167-GBFRE,Cancelled,46
9033-EOXWV,Cancelled,41
4673-KKSLS,Active,47
4853-OITSN,Active,15
9800-OUIGR,Active,42
1324-NLTJE,Cancelled,26
2324-EFHVG,Active,12
7094-MSZAO,Active,44
1522-VVDMG,Cancelled,45
6907-CQGPN,Active,45
0780-XNZFN,Active,12
0239-OXEXL,Active,27
2675-IJRGJ,Active,29
7049-GKVZY,Active,34
8577-QSOCG,Active,16
3721-CNZHX,Active,46
0212-ISBBF,Active,49
9185-TQCVP,Cancelled,38
3585-YNADK,Active,51
5271-DBYSJ,Active,50
1099-GODLO,Active,29
6828-HMKWP,Active,21
5567-WSELE,Cancelled,18
1472-TNCWL,Active,23
8063-RJYNF,Cancelled,17
0687-ZVTHB,Cancelled,52
2080-GKCWQ,Active,17
9661-ACXBS,Cancelled,52
2193-SFWQW,Active,7
5656-JAMLX,Active,10
3462-BJQQA,Active,31
0442-TDYUO,Active,17
6733-LRIZX,Active,39
9503-XJUME,Active,55
4367-NHWMM,Active,21
3727-RJMEO,Cancelled,32
3779-OSWCF,Active,36
6736-DHUQI,Active,19
3915-ODIYG,Active,30
1360-RCYRT,Active,35
2724-FJDYW,Active,25
4451-RWASJ,Active,40
6646-VRFOL,Cancelled,37
3460-TJBWI,Active,18
5917-HBSDW,Active,5
5685-IIXLY,Cancelled,9
5671-UUNXD,Active,22
0956-ACVZC,Active,34
2325-NBPZG,Active,40
4250-ZBWLV,Cancelled,21
4482-FTFFX,Active,49
8859-DZTGQ,Active,43
0440-MOGPM,Active,34
0020-JDNXP,Active,6
3752-CQSJI,Active,40
5025-GOOKI,Active,38
4698-KVLLG,Active,41
5095-AESKG,Cancelled,51
2887-JPYLU,Active,51
4770-QAZXN,Active,43
4896-CPRPF,Active,16
1871-MOWRM,Cancelled,40
9714-EDSUC,Active,8
2027-OAQQC,Cancelled,7
0282-NVSJS,Active,20
9090-SGQXL,Cancelled,17
6595-YGXIT,Cancelled,27
7353-YOWFP,Active,28
9835-ZIITK,Cancelled,31
8008-ESFLK,Active,17
7537-CBQUZ,Active,51
1555-DJEQW,Cancelled,29
5649-TJHOV,Cancelled,18
0519-XUZJU,Cancelled,11
3363-EWLGO,Active,38
4750-UKWJK,Active,22
6338-AVWCY,Cancelled,33
1689-YQBYY,Active,27
4487-ZYJZK,Active,38
2959-FENLU,Active,21
0708-LGSMF,Active,36
9253-QXKBE,Cancelled,12
7634-HLQJR,Active,38
0487-RPVUM,Active,23
4079-ULGFR,Active,36
2516-XSJKX,Active,15
0057-QBUQH,Active,53
9445-SZLCH,Cancelled,6
6599-SFQVE,Active,18
8331-ZXFOE,Active,17
4003-FUSHP,Active,45
0356-ERHVT,Active,49
7325-ENZFI,Active,32
4884-ZTHVF,Active,28
3920-HIHMQ,Active,21
3055-OYMSE,Active,28
0613-WUXUM,Active,55
7568-PODML,Cancelled,20
4458-KVRBJ,Active,48
5349-IECLD,Cancelled,19
1397-XKKWR,Active,33
3945-GFWQL,Cancelled,51
8097-OMULG,Active,49
6013-BHCAW,Active,11
0401-WDBXM,Active,12
3387-PLKUI,Active,31
6096-EGVTU,Active,24
3797-VTIDR,Cancelled,52
5081-NWSUP,Active,25
2580-ATZSQ,Active,50
8085-MSNLK,Active,46
9691-HKOVS,Active,23
9881-VCZEP,Active,24
9526-BIHHD,Cancelled,26
8757-TFHHJ,Active,35
4523-WXCEF,Cancelled,22
1468-DEFNC,Active,31
5119-KEPFY,Active,21
8364-TRMMK,Cancelled,38
0916-KNFAJ,Active,47
8319-QBEHW,Active,55
3063-QFSZL,Cancelled,27
8775-LHDJH,Cancelled,22
9625-QNLUX,Active,13
3097-NQYSN,Cancelled,55
4024-CSNBY,Active,20
7110-BDTWG,Active,26
7493-GVFIO,Active,31
0690-SRQID,Active,18
9605-WGJVW,Active,34
9114-DPSIA,Active,21
4700-UBQMV,Active,51
7711-GQBZC,Active,25
3565-UNOCC,Cancelled,49
4627-MIHJH,Active,9
9795-NREXC,Active,37
8573-CGOCC,Active,36
7356-AYNJP,Active,46
9249-FXSCK,Cancelled,15
5493-SDRDQ,Cancelled,34
6286-SUUWT,Active,10
4819-HJPIW,Active,32
8654-DHAOW,Active,31
5438-QMDDL,Active,7
9812-GHVRI,Active,18
5553-AOINX,Active,37
1228-ZLNBX,Active,32
4226-KKDON,Active,27
3831-YCPUO,Active,7
7445-WMRBW,Active,35
3308-DGHKL,Active,20
9924-JPRMC,Active,38
0080-EMYVY,Active,42
6218-KNUBD,Active,45
7337-CINUD,Active,7
7609-NRNCA,Active,12
0623-EJQEG,Active,18
7153-CHRBV,Active,18
0871-URUWO,Cancelled,29
9190-MFJLN,Cancelled,8
6198-PNNSZ,Active,21
3317-VLGQT,Active,14
4132-POCZS,Active,25
5614-DNZCE,Active,50
1095-JUDTC,Cancelled,35
3896-RCYYE,Active,39
9638-JIQYA,Active,10
3258-SANFR,Active,39
3726-TBHQT,Active,29
3190-ITQXP,Active,26
0870-VEMYL,Cancelled,34
4833-QTJNO,Active,31
3039-MJSLN,Active,38
0178-CIIKR,Active,14
5385-SUIRI,Cancelled,28
3982-XWFZQ,Cancelled,41
5774-QPLTF,Active,11
2322-VCZHZ,Active,18
5010-IPEAQ,Active,38
4009-ALQFH,Cancelled,8
6383-ZTSIW,Active,35
8990-YOZLV,Active,41
3069-SSVSN,Active,14
5222-IMUKT,Active,30
3627-FCRDW,Cancelled,5
7562-GSUHK,Cancelled,12
6685-XSHHU,Active,40
8901-UPRHR,Active,10
4903-UYAVB,Cancelled,54
0118-JPNOY,Active,22
6776-TLWOI,Cancelled,23
3845-FXCYS,Active,43
5857-XRECV,Active,45
0725-CXOTM,Active,28
4343-EJVQB,Active,14
9000-PLFUZ,Active,54
3427-GGZZI,Active,9
7779-ORAEL,Active,13
0644-OQMDK,Active,55
4077-CROMM,Cancelled,12
3154-CFSZG,Active,5
2868-MZAGQ,Cancelled,47
4847-QNOKA,Cancelled,10
2220-IAHLS,Active,20
1658-XUHBX,Active,15
6379-RXJRQ,Cancelled,42
2378-HTWFW,Active,35
8650-RHRKE,Cancelled,36
4377-VDHYI,Active,41
0475-RIJEP,Cancelled,10
1260-TTRXI,Cancelled,30
3719-TDVQB,Active,37
6328-ZPBGN,Cancelled,5
0201-MIBOL,Active,38
4937-QPZPO,Active,13
2925-VDZHY,Active,42
6981-TDRFT,Active,21
3413-CSSTH,Active,55
8033-VCZGH,Active,19
4789-KWMXN,Cancelled,11
0224-NIJLP,Active,47
7542-CYDDM,Active,31
4718-WXBGI,Active,26
2867-UIMSS,Cancelled,50
8495-PRWFH,Active,13
0439-IFYUN,Active,22
5716-LIBJC,Active,48
2868-LLSKM,Active,49
8111-RKSPX,Cancelled,34
2988-QRAJY,Active,42
1585-MQSSU,Cancelled,5
0071-NDAFP,Active,42
2856-NNASM,Cancelled,49
7328-ZJAJO,Active,21
6458-CYIDZ,Active,7
8559-CIZFV,Cancelled,8
1090-PYKCI,Active,42
3058-WQDRE,Active,22
7547-EKNFS,Cancelled,19
2279-AXJJK,Active,8
6769-DYBQN,Cancelled,52
0909-SELIE,Active,30
3417-TSCIC,Active,17
1042-HFUCW,Active,6
4439-JMPMT,Cancelled,13
6537-OTKMY,Active,21
8999-EXMNO,Active,14
6725-TPKJO,Active,30
2446-BEGGB,Cancelled,50
7162-WPHPM,Active,22
1599-MMYRQ,Active,42
8821-KVZKQ,Active,14
1496-GGSUK,Cancelled,37
6434-TTGJP,Active,14
0042-JVWOJ,Active,23
0130-SXOUN,Active,15
2575-GFSOE,Cancelled,31
2330-PQGDQ,Active,24
1452-UZOSF,Active,10
2097-YVPKN,Active,26
2842-JTCCU,Cancelled,22
8597-CTXVJ,Active,36
6631-HMANX,Active,24
9962-BFPDU,Active,16
3296-SILRA,Cancelled,38
9681-OXGVC,Cancelled,40
6394-HHHZM,Active,37
5995-LFTLE,Active,11
5180-UCIIQ,Cancelled,40
1932-UEDCX,Active,11
7153-OANIO,Cancelled,17
5188-HGMLP,Active,6
0665-XHDJU,Active,24
6521-YYTYI,Cancelled,16
8878-HMWBV,Cancelled,41
8265-HKSOW,Active,43
3544-FBCAS,Active,34
5331-RGMTT,Active,48
4759-PXTAN,Active,48
7054-DMVAS,Active,45
3428-MMGUB,Active,32
6549-BTYPG,Active,21
7823-JSOAG,Active,24
3705-RHRFR,Active,23
9374-YOLBJ,Active,13
9074-KGVOX,Active,44
6128-DAFVY,Active,25
9933-QRGTX,Active,54
4476-OSWTN,Active,49
3751-KTZEL,Cancelled,39
1977-STDKI,Cancelled,15
5066-GFJMM,Active,28
2661-GKBTK,Active,27
0458-HEUZG,Active,28
7268-WNTCP,Active,23
0824-VWDPO,Active,30
8409-WQJUX,Active,11
2578-JQPHZ,Active,11
3278-FSIXX,Active,20
5813-UECBU,Cancelled,44
0328-GRPMV,Cancelled,9
9746-UGFAC,Active,53
2946-KIQSP,Active,54
0625-AFOHS,Active,47
6726-WEXXK,Active,40
4636-OLWOE,Active,31
4342-HENTK,Cancelled,51
4685-ERGHK,Active,29
0885-HMGPY,Active,11
5003-OKNNK,Active,28
4195-SMMNX,Cancelled,49
7208-PSIHR,Active,6
4012-ZTHBR,Active,49
0489-WMEMG,Active,32
7435-ZNUYY,Active,41
1354-YZFNB,Active,22
6956-SMUCM,Cancelled,26
2985-FMWYF,Active,53
2812-ENYMO,Active,18
2717-HVIZY,Active,24
3223-WZWJM,Cancelled,39
3422-GALYP,Active,28
9053-JZFKV,Cancelled,39
2530-ENDWQ,Cancelled,27
2890-WFBHU,Active,18
0327-WFZSY,Active,9
7977-HXJKU,Active,35
6615-ZGEDR,Cancelled,7
7033-CLAMM,Active,10
4023-RTIQM,Active,43
0864-FVJNJ,Active,11
7356-IWLFW,Active,32
9541-PWTWO,Active,36
3967-VQOGC,Active,45
7872-RDDLZ,Active,13
9250-WYPLL,Cancelled,10
6308-CQRBU,Active,9
2754-XBHTB,Cancelled,38
1597-LHYNC,Cancelled,37
0186-CAERR,Active,9
3043-SUDUA,Active,23
5442-BHQNG,Active,19
2169-RRLFW,Active,23
5872-OEQNH,Active,22
3162-KKZXO,Active,27
7055-VKGDA,Cancelled,35
0754-UKWQP,Cancelled,17
8873-GLDMH,Active,53
5696-JVVQY,Active,47
8946-BFWSG,Active,31
7493-TPUWZ,Cancelled,14
0547-HURJB,Active,46
8904-OPDCK,Active,33
8845-LWKGE,Active,44
1577-HKTFG,Cancelled,43
8752-STIVR,Cancelled,53
0691-NIKRI,Active,13
5022-JNQEQ,Active,14
4558-FANTW,Cancelled,55
3249-VHRIP,Active,14
3736-BLEPA,Active,25
4701-LKOZD,Active,43
6603-QWSPR,Active,48
9921-QFQUL,Active,15
1929-ZCBHE,Active,42
4378-MYPGO,Active,43
8651-ENBZX,Cancelled,13
4129-LYCOI,Active,53
7798-JVXYM,Active,6
8647-SDTWQ,Active,26
2696-ECXKC,Active,17
2081-KJSQF,Active,22
7623-TRNQN,Cancelled,53
3323-CPBWR,Active,51
9330-IJWIO,Cancelled,27
3384-CTMSF,Active,28
0902-RFHOF,Active,51
9286-DOJGF,Cancelled,42
6048-QBXKL,Active,44
9661-MHUMO,Cancelled,7
7718-RXDGG,Active,6
1025-FALIX,Active,15
3451-VAWLI,Active,25
3407-QGWLG,Active,38
1842-EZJMK,Cancelled,52
2347-WKKAE,Active,37
8735-DCXNF,Active,52
3214-IYUUQ,Active,13
1936-UAFEH,Active,7
3587-PMCOY,Active,41
8079-XRJRS,Cancelled,54
1027-LKKQQ,Active,10
7148-XZPHA,Active,34
8073-IJDCM,Cancelled,17
5309-TAIKL,Active,46
6856-RAURS,Active,24
8778-LMWTJ,Active,44
9717-IOAAF,Active,14
8884-ADFVN,Cancelled,53
2845-KDHVX,Active,47
0848-SOMKO,Active,16
2720-WGKHP,Cancelled,41
6734-FQAJX,Active,41
2869-ADAWR,Cancelled,19
1535-VTJOQ,Active,37
6368-TZZDT,Active,33
0943-ZQPXH,Active,52
1293-BSEUN,Active,50
9894-EZEWG,Cancelled,31
1302-TPUBN,Active,36
7851-FLGGQ,Cancelled,30
0637-UBJRP,Cancelled,34
0940-OUQEC,Cancelled,49
2378-VTKDH,Active,20
0927-CNGRH,Active,33
8608-OZTLB,Active,32
2335-GSODA,Active,20
1952-DVVSW,Active,37
0702-PGIBZ,Cancelled,25
6656-GULJQ,Active,20
9853-JFZDU,Active,17
1963-VAUKV,Cancelled,28
3777-XROBG,Active,9
6994-FGRHH,Active,28
4000-VGMQP,Active,54
3999-WRNGR,Active,32
3466-RITXD,Active,11
2680-XKKNJ,Active,43
3058-HJCUY,Cancelled,49
2974-GGUXS,Active,10
7994-XIRTR,Active,31
3259-FDWOY,Cancelled,36
2101-RANCD,Active,8
7921-BEPCI,Active,37
0807-ZABDG,Cancelled,19
8510-TMWYB,Active,42
3258-ZKPAI,Active,17
1428-IEDPR,Active,17
5298-GSTLM,Active,54
4450-YOOHP,Active,20
6728-CZFEI,Active,50
5748-RNCJT,Cancelled,33
3653-NCRDJ,Active,45
6121-TNHBO,Active,42
5119-NZPTV,Active,32
6519-ZHPXP,Active,8
7739-LAXOG,Cancelled,20
3472-QPRCH,Active,42
8224-UAXBZ,Active,31
9610-WCESF,Active,27
9776-CLUJA,Cancelled,32
2486-WYVVE,Active,22
3865-ZYKAD,Active,18
1422-DGUBX,Active,36
2999-AANRQ,Active,39
8668-KNZTI,Active,27
0480-KYJVA,Active,14
6034-ZRYCV,Cancelled,35
9746-YKGXB,Active,40
3926-YZVVX,Active,7
6000-UKLWI,Active,47
2079-FBMZK,Cancelled,19
6332-FBZRI,Active,8
2096-XOTMO,Active,16
3266-FTKHB,Active,30
8221-EQDGL,Active,12
2346-LOCWC,Active,31
6608-QQLVK,Cancelled,46
0298-XACET,Active,28
7560-QJAVJ,Active,30
2995-YWTCD,Active,32
3551-HUAZH,Cancelled,5
9137-UIYPG,Active,47
2809-ZMYOQ,Active,29
5084-OOVCJ,Active,36
0254-WWRKD,Active,42
7727-SHVZV,Active,27
6302-JGYRJ,Cancelled,20
5339-PXDVH,Active,26
2205-LPVGL,Active,48
8782-NUUOL,Active,29
3685-YLCMQ,Cancelled,14
7601-WFVZV,Active,6
4609-KNNWG,Active,53
4868-AADLV,Active,47
9529-OFXHY,Active,37
8634-MPHTR,Cancelled,7
2669-QVCRG,Active,37
2478-EEWWM,Active,8
9174-IHETN,Active,54
2233-TXSIU,Active,37
9644-UMGQA,Active,50
3256-EZDBI,Active,35
8761-NSOBC,Cancelled,40
0419-YAAPX,Active,36
8413-VONUO,Cancelled,42
0872-CASZJ,Active,34
4726-DLWQN,Active,31
8164-OCKUJ,Active,47
3094-JOJAI,Active,10
9494-MRNYX,Active,23
2599-CZABP,Active,6
7945-PRBVF,Active,24
4544-RXFMG,Active,49
0859-YGKFW,Active,12
1150-FTQGN,Active,5
9223-UCPVT,Cancelled,52
7196-LIWRH,Active,10
5448-VWNAM,Active,34
1177-XZBJL,Active,49
3518-FSTWG,Active,18
9330-VOFSZ,Active,6
4351-QLCSU,Cancelled,42
0939-EREMR,Active,49
9389-ACWBI,Active,36
5419-JPRRN,Cancelled,16
3644-QXEHN,Active,35
2911-IJORQ,Active,54
5921-NGYRH,Active,14
2100-BDNSN,Cancelled,32
5998-DZLYR,Active,24
0488-GSLFR,Cancelled,19
9318-NKNFC,Cancelled,25
3985-HOYPM,Active,26
9728-FTTVZ,Cancelled,12
9548-LERKT,Active,32
6576-FBXOJ,Active,40
4310-KEDTB,Active,14
7254-IQWOZ,Cancelled,39
2474-BRUCM,Cancelled,25
4062-HBMOS,Active,27
0742-NXBGR,Cancelled,22
2676-ISHSF,Active,21
9236-NDUCW,Active,31
4753-PADAS,Active,49
6103-QCKFX,Active,37
7781-EWARA,Active,19
6110-OHIHY,Cancelled,51
7018-FPXHH,Active,40
5889-LFOLL,Cancelled,36
5708-EVONK,Cancelled,34
8708-XPXHZ,Cancelled,34
0616-ATFGB,Cancelled,11
0572-ZJKLT,Active,20
5135-RDDQL,Active,8
1353-LJWEM,Active,9
1794-SWWKL,Active,31
6166-YIPFO,Active,14
7016-BPGEU,Cancelled,34
6876-ADESB,Cancelled,17
9332-GYWLO,Active,5
1963-SVUCV,Cancelled,14
4184-VODJZ,Active,17
0220-EBGCE,Cancelled,37
1092-WPIVQ,Active,29
7233-IOQNP,Active,20
2834-JKOOW,Active,29
2754-VDLTR,Cancelled,28
2400-FEQME,Active,55
3190-XFANI,Cancelled,16
7551-DACSP,Cancelled,16
4957-SREEC,Active,38
7235-NXZCP,Cancelled,54
0230-UBYPQ,Active,25
4923-ADWXJ,Active,30
1763-KUAAW,Active,36
1104-TNLZA,Active,12
5195-KPUNQ,Active,17
0520-FDVVT,Cancelled,46
3439-GVUSX,Active,13
1444-VVSGW,Cancelled,19
5712-PTIWW,Cancelled,17
5949-HGVJL,Active,31
5203-XEHAX,Active,22
1635-HDGFT,Active,36
3315-TOTBP,Cancelled,16
8050-XGRVL,Active,45
6661-HBGWL,Cancelled,10
1518-VOWAV,Cancelled,33
9828-QHFBK,Active,55
3908-MKIMJ,Active,27
5012-YSPJJ,Active,20
5909-ECHUI,Cancelled,12
1309-BXVOQ,Cancelled,44
6728-VOIFY,Active,49
9317-WZPGV,Cancelled,52
4891-NLUBA,Active,40
2856-HYAPG,Cancelled,36
8969-PRHFK,Active,46
0661-KQHNK,Active,44
8709-KRDVL,Active,7
4488-PSYCG,Cancelled,52
1427-VERSM,Active,8
9801-NOSHQ,Active,19
6339-YPSAH,Active,39
3621-CEOVK,Cancelled,9
6906-ANDWJ,Cancelled,25
2159-TURXX,Active,18
1548-FEHVL,Active,23
3795-CAWEX,Active,27
6215-NQCPY,Active,27
5647-URDKA,Active,30
2229-DPMBI,Active,11
9626-WEQRM,Active,51
2188-SXWVT,Active,44
6258-PVZWJ,Active,14
1094-BKOSX,Active,46
6969-MVBAI,Active,40
2978-XXSOG,Active,48
2342-CKIAO,Active,40
6953-PBDIN,Active,14
3898-BSJYF,Active,20
3938-YFPXD,Active,20
7696-AMHOD,Active,21
2453-SAFNS,Active,47
9558-IHEZX,Active,21
9617-UDPEU,Active,21
